name,manufacturer
아이월드황금탕엑스과립,(주)아이월드제약
티자리드정1밀리그람(티자니딘염산염),광동제약(주)
광동푸로스판시럽(아이비엽30% 에탄올엑스(5∼7.5→1)),광동제약(주)
토핀스정25밀리그램(토피라메이트),태극제약(주)
"1.포리비돈인후스프레이(포비돈요오드)(바닐라향), 2.포리비돈인후스프레이(포비돈요오드)(청포도향)",태극제약(주)
영풍독시사이클린정100밀리그램,영풍제약(주)
아서프릴정4밀리그램(페린도프릴-t-부틸아민),일동제약(주)
베노라제정(배농산급탕건조엑스),삼익제약(주)
바이겔크림(인도메타신),초당약품공업(주)
초당아스피린장용정100mg(아스피린),초당약품공업(주)
테라미플러스크림,초당약품공업(주)
씨플루코캡슐(플루코나졸),에이치엘비제약(주)
지씨카르틴주(L-카르니틴),(주)녹십자웰빙
알포세틴연질캡슐(콜린알포세레이트),환인제약(주)
수바틴정10mg(로수바스타틴칼슘),화일약품(주)
에소멜캡슐20밀리그램(에스오메프라졸마그네슘이수화물),일성아이에스(주)
지텐션정2.5밀리그램(에스암로디핀베실산염이수화물),삼천당제약(주)
크로세프캡슐250밀리그램(세파클러수화물),한미약품(주)
세픽스캡슐100밀리그램(세픽심수화물),한미약품(주)
뉴론틴캡슐300밀리그램(가바펜틴),비아트리스코리아(주)
엔테론정150밀리그램(포도씨건조엑스),한림제약(주)
글루100정(글루타티온(환원형)),(주)동구바이오제약
카로나제정(칼리디노게나제),(주)넥스팜코리아
리피토정10밀리그램(아토르바스타틴칼슘삼수화물),비아트리스코리아(주)
미라펙스정0.25밀리그램(프라미펙솔염산염일수화물),한국베링거인겔하임(주)
리스몬티지점안액0.25%(티몰롤말레산염),한미약품(주)
라비시틴정50밀리그램(라모트리진),한림제약(주)
이르딘정2밀리그램(이르소글라딘말레산염),(주)이든파마
코큐민연질캡슐,(주)비보존제약
스피틴정10밀리그램(아토르바스타틴칼슘삼수화물),(주)대웅제약
이페리손정(에페리손염산염),(주)경보제약
비바스정5/20밀리그램,대화제약(주)
글로포지정10/160밀리그램,(주)킵스바이오파마
암로살탄정5/160밀리그램,동국제약(주)
트라마롤세미정,제일약품(주)
바이클린정(팜시클로비르),(주)화이트생명과학
레스프라졸정10밀리그램(라베프라졸나트륨),한화제약(주)
레스프라졸정20밀리그램(라베프라졸나트륨),한화제약(주)
티로메드정(티로프라미드염산염),에스케이케미칼(주)
레보카신정750밀리그램(레보플록사신수화물),국제약품(주)
오마론연질캡슐(오메가-3-산에틸에스테르90),영진약품(주)
엠빅스정50밀리그램(미로데나필염산염),에스케이케미칼(주)
도베인정500밀리그램(도베실산칼슘수화물),(주)한국팜비오
비리헤파정(테노포비르디소프록실),(주)대웅제약
"프리클란정500밀리그램(아목시실린수화물, 묽은클라불란산칼륨(7:1))",에이치엘비제약(주)
지씨멀티5주,(주)녹십자웰빙
디멘페질정5밀리그램(도네페질염산염수화물),(주)대웅제약
아이클리어점안액,화일약품(주)
텐다나민캡슐,화일약품(주)
화모클정625mg(아목시실린·클라불란산칼륨),화일약품(주)
시클러캡슐250밀리그램(세파클러수화물)(수출명:BEARCLOR),대웅바이오(주)
지알마겔현탁액(알마게이트),(주)그린제약
네소미신150밀리그램주(네틸마이신황산염),삼진제약(주)
도나셉트정5밀리그램(도네페질염산염수화물),(주)휴비스트제약
"립스타플러스정10/20밀리그램(에제티미브, 로수바스타틴칼슘)",한국애보트(유)
에이피토정10밀리그램(아토르바스타틴칼슘삼수화물),건일제약(주)
뉴레일정,안국약품(주)
빌다메트정50/500밀리그램,(주)경보제약
레보드론정(레보드로프로피진),엔비케이제약(주)
씨트빅정(메만틴염산염),에이치엘비제약(주)
써큐로민정80밀리그램(은행엽건조엑스),삼천당제약(주)
아로나민케어싸이정,일동제약(주)
니코위너정0.5밀리그램(바레니클린살리실산염),케이엠에스제약(주)
"엠플로엠서방정5/1000밀리그램(엠파글리플로진,메트포르민)",동광제약(주)
레복사신점안액0.5%(레보플록사신수화물),한미약품(주)
키톨락점안액0.5%(케토롤락트로메타민염),한미약품(주)
리도넬정35밀리그램(리세드론산나트륨일수화물),한미약품(주)
리스테롤정10밀리그램(아토르바스타틴칼슘수화물),한국프라임제약(주)
팜시클로정250밀리그램(팜시클로비르),한국프라임제약(주)
아토산정10밀리그램(아토르바스타틴칼슘삼수화물),한화제약(주)
푸로날정150밀리그램(플루코나졸),삼성제약(주)
도베텔라정500밀리그램(도베실산칼슘수화물),안국약품(주)
하누비정50밀리그램(시타글립틴인산염),삼진제약(주)
칼리딘정(칼리디노게나제),하나제약(주)
"코잘탄-엑스정5/100밀리그램(암로디핀, 로사르탄칼륨)",영풍제약(주)
히아루산점안액(히알루론산나트륨),영풍제약(주)
일양메트포서방정(메트포르민염산염),일양약품(주)
진빌로바정80밀리그램(은행엽건조엑스),위더스제약(주)
엠플진정25밀리그램(엠파글리플로진),동국제약(주)
피마솔로정60밀리그램(피마사르탄칼륨삼수화물),한국프라임제약(주)
윈탈정,(주)마더스제약
페모딘정(파모티딘),엔비케이제약(주)
트라마셋세미서방정,제이더블유신약(주)
듀로세틴캡슐30밀리그램(둘록세틴염산염),한국코러스(주)
팜시나정(팜시클로비르),(주)이든파마
플루날정150mg(플루코나졸),(주)킵스바이오파마
모더페시아정1밀리그램(피나스테리드),(주)다산제약
테모람캡슐20밀리그램(테모졸로미드),일동제약(주)
토바스트정10밀리그램(아토르바스타틴칼슘삼수화물),한미약품(주)
이글리드엠정2/500밀리그램(수출용),(주)화이트생명과학
쎄콕시브캡슐200밀리그램(세레콕시브),(주)일화
바이넥스모니플루메이트정,(주)바이넥스
낙센연질캡슐(나프록센),(주)종근당
발트맥스정(발라시클로비르염산염),(주)다산제약
케플라캡슐250밀리그램(세파클러수화물),맥널티제약(주)
바스칼캡슐,태극제약(주)
컴비비어정,(주)글락소스미스클라인
카세핀정200밀리그램(쿠에티아핀푸마르산염),한림제약(주)
다이트정(방풍통성산건조엑스),대원제약(주)
뮤코라제정(스트렙토키나제.스트렙토도르나제분말),한미약품(주)
다이포민정500밀리그램(메트포르민염산염),(주)화이트생명과학
텔미칸플러스정40/12.5밀리그램,제일약품(주)
토렘정10밀리그람(토라세미드),한국메나리니(주)
프라그민주10000IU/ml(달테파린나트륨),한국화이자제약(주)
클로제정(클로피도그렐황산염),화일약품(주)
푸레파베인캡슐(디오스민),일동제약(주)
아주코연질캡슐(오메가-3-산에틸에스테르90),아주약품(주)
목시클정375밀리그램(아목시실린ㆍ클라불란산칼륨),(주)대웅제약
크레지정20밀리그램(로수바스타틴칼슘),삼익제약(주)
니코브렉정1mg(바레니클린살리실산염),(주)씨티씨바이오
마그포스액티브연질캡슐,코오롱제약(주)
해그린캡슐(아세틸시스테인),삼익제약(주)
네메올정20밀리그램(에스오메프라졸마그네슘삼수화물),삼진제약(주)
뉴토인구강붕해필름5밀리그램(도네페질염산염),삼진제약(주)
삼진토브라마이신주사80밀리그램(토브라마이신),삼진제약(주)
삼진페니토인나트륨주사100밀리그램,삼진제약(주)
시세틴20밀리그램캡슐(플루옥세틴염산염),엔비케이제약(주)
알포콜린리드캡슐(콜린알포세레이트),대원제약(주)
로수탄메트정500/10밀리그램,동국제약(주)
자나팜정0.25밀리그램(알프라졸람),명인제약(주)
아이스타정40/5mg,(주)인트로바이오파마
뉴멘타민서방캡슐16밀리그램(갈란타민브롬화수소산염),고려제약(주)
덴타포스캡슐,고려제약(주)
듀로프렉스캡슐30밀리그램(둘록세틴염산염),고려제약(주)
에이피토정20밀리그램(아토르바스타틴칼슘삼수화물),건일제약(주)
글리원정2밀리그램(글리메피리드),에이치케이이노엔(주)
로수바트정20mg(로수바스타틴칼슘),엔비케이제약(주)
티살탄플러스정80/12.5밀리그램,(주)서울제약
안티플라정(클로피도그렐황산수소염),(주)중헌제약
센트립구강용해필름20mg(타다라필),(주)씨엘팜
유록틴캡슐30밀리그램(둘록세틴염산염),(주)유영제약
"암로듀엣정5/20mg(암로디핀, 아토르바스타틴)",(주)휴온스
이소탄정(토피소팜),한림제약(주)
소아용에보프림연질캡슐(달맞이꽃종자유),(주)다림바이오텍
레보시톤연질캡슐(엘-시스틴),영풍제약(주)
"트리레보정50/12.5/200밀리그램(레보도파, 카르비도파, 엔타카폰)",명인제약(주)
페로스핀정5밀리그램(메틸페니데이트염산염),명인제약(주)
아토믹스큐플러스연질캡슐,동화약품(주)
디멘틴정(메만틴염산염),영풍제약(주)
시메신-플러스정(수출용),영풍제약(주)
에포카인주2000유니트/밀리리터(재조합인에리스로포이에틴),에이치케이이노엔(주)
아드정(암로디핀베실산염),(주)씨티씨바이오
조바토린정10/10밀리그램(에제티미브/심바스타틴),(주)킵스바이오파마
동광몬테루카스트츄정5밀리그램(몬테루카스트나트륨),동광제약(주)
스립정10밀리그램(졸피뎀타르타르산염),유니메드제약(주)
로수토바정10밀리그램(로수바스타틴칼슘),건일바이오팜주식회사
휴텍스파모티딘정10밀리그람,한국휴텍스제약(주)
노르믹스정(리팍시민),(주)삼오제약
"아디칸주사액500밀리그램(아미카신황산염)(수출명:황산아미카신주500밀리그램, 유니카신주500밀리그램, 유카젝트500밀리그램, 유니디칸주)",유니메드제약(주)
옥타신점안액(오플록사신)(수출명:유니타신점안액)(군납명 : 오플록사신점안액5ML(1ML중 오플록사신3MG)),유니메드제약(주)
웰정(부프로피온염산염),유니메드제약(주)
유니레바정(레바미피드)(수출명: 유니레다정),유니메드제약(주)
유니론틴캡슐300밀리그램(가바펜틴),유니메드제약(주)
유니심바정5밀리그램(심바스타틴),유니메드제약(주)
바소트롤정25밀리그램(카르베딜롤),동아에스티(주)
유니작정10밀리그람(플루옥세틴염산염),유니메드제약(주)
씨플록정250mg(시프로플록사신염산염수화물),(주)이든파마
암베스정(암로디핀베실산염),(주)시어스제약
로타칸정 5/8밀리그램,(주)녹십자
엘살탄플러스정,풍림무약(주)
제뉴원오셀타미캡슐45밀리그램(오셀타미비르인산염),주식회사제뉴원사이언스
베포스코정(베포타스틴베실산염),(주)오스코리아제약
코로손정(히드로코르티손),영일제약(주)
에스립틴정50밀리그램(시타글립틴염산염수화물),위더스제약(주)
올리원정120밀리그램(오르리스타트),(주)씨엠지제약
"트루시타엠서방정50/500밀리그램(시타글립틴, 메트포르민)",(주)보령
자누아틴정50밀리그램(시타글립틴염산염수화물),(주)팜젠사이언스
삼성징코큐정240밀리그램(은행엽건조엑스),삼성제약(주)
엠파프로정10밀리그램(엠파글리플로진),동아에스티(주)
안국카르베딜롤정25밀리그램,안국약품(주)
프라스탄정20밀리그람(프라바스타틴나트륨),영진약품(주)
하이스탈정,명문제약(주)
엑세트라정,신일제약(주)
옥시톤주사액5아이유(옥시토신),(주)유한양행
메디롤정2mg(글리메피리드)(수출명 : MEDIROL Tab. 2mg),삼익제약(주)
클로퀸정200밀리그램(히드록시클로로퀸황산염),명인제약(주)
암로맥스정5밀리그램(메실산암로디핀일수화물),알보젠코리아(주)
비야플루캡슐75밀리그램(오셀타미비르인산염),경동제약(주)
센테라이트정(센텔라정량추출물),(주)대웅제약
베믈리디정(테노포비르알라페나미드헤미푸마르산염),길리어드사이언스코리아(유)
아디코트크림(메틸프레드니솔론아세포네이트)(수출용),동광제약(주)
